repetition,k_3_l2,k_3_success,k_3_factor,k_3_gw,k_6_l2,k_6_success,k_6_factor,k_6_gw,k_8_l2,k_8_success,k_8_factor,k_8_gw,k_11_l2,k_11_success,k_11_factor,k_11_gw,k_13_l2,k_13_success,k_13_factor,k_13_gw,k_16_l2,k_16_success,k_16_factor,k_16_gw,k_18_l2,k_18_success,k_18_factor,k_18_gw,k_21_l2,k_21_success,k_21_factor,k_21_gw,k_23_l2,k_23_success,k_23_factor,k_23_gw,k_26_l2,k_26_success,k_26_factor,k_26_gw,k_28_l2,k_28_success,k_28_factor,k_28_gw,k_31_l2,k_31_success,k_31_factor,k_31_gw,k_33_l2,k_33_success,k_33_factor,k_33_gw,k_36_l2,k_36_success,k_36_factor,k_36_gw,k_38_l2,k_38_success,k_38_factor,k_38_gw,k_41_l2,k_41_success,k_41_factor,k_41_gw,k_43_l2,k_43_success,k_43_factor,k_43_gw,k_46_l2,k_46_success,k_46_factor,k_46_gw,k_48_l2,k_48_success,k_48_factor,k_48_gw,k_51_l2,k_51_success,k_51_factor,k_51_gw
0,0.05540511075691964,True,0.17647058823529413,,0.046940314134078,True,0.35294117647058826,,0.04323096904608999,True,0.47058823529411764,,0.04318266686739474,True,0.6470588235294118,,0.042876994093164505,True,0.7647058823529411,,0.04293186090457942,True,0.9411764705882353,,0.042991147571422805,True,1.0588235294117647,,0.04304167849055121,True,1.2352941176470589,,0.04306276947099411,True,1.3529411764705883,,0.043142989358633206,True,1.5294117647058822,,0.04318747908493465,True,1.6470588235294117,,0.04323380439949035,True,1.8235294117647058,,0.04325384677325901,True,1.9411764705882353,,0.0433018042446535,True,2.1176470588235294,,0.04334388819562592,True,2.235294117647059,,0.04338455828212801,True,2.411764705882353,,0.043798505770364246,True,2.5294117647058822,,0.043537020126520505,True,2.7058823529411766,,0.04352590172512479,True,2.823529411764706,,0.04410256433808102,True,3.0,
1,0.05537729669479776,True,0.17647058823529413,,0.04664697496673315,True,0.35294117647058826,,0.043245287707545425,True,0.47058823529411764,,0.04317626158323901,True,0.6470588235294118,,0.0430211355466483,True,0.7647058823529411,,0.04302104354684785,True,0.9411764705882353,,0.04305251037606629,True,1.0588235294117647,,0.04309998576598301,True,1.2352941176470589,,0.043179280234775116,True,1.3529411764705883,,0.043249916212405905,True,1.5294117647058822,,0.043293655964691515,True,1.6470588235294117,,0.04333566882948058,True,1.8235294117647058,,0.04338595656589611,True,1.9411764705882353,,0.043509828351876174,True,2.1176470588235294,,0.04369495256500583,True,2.235294117647059,,0.043685110823373174,True,2.411764705882353,,0.04357419666283045,True,2.5294117647058822,,0.04364855492774647,True,2.7058823529411766,,0.043929484887877804,True,2.823529411764706,,0.0439395819334201,True,3.0,
2,0.05538253559394156,True,0.17647058823529413,,0.04683555461012303,True,0.35294117647058826,,0.04409349765736249,True,0.47058823529411764,,0.0429159069766733,True,0.6470588235294118,,0.043044254662135954,True,0.7647058823529411,,0.0430046581612898,True,0.9411764705882353,,0.04300817603567713,True,1.0588235294117647,,0.04307097471257307,True,1.2352941176470589,,0.04312932651482019,True,1.3529411764705883,,0.043255068971403916,True,1.5294117647058822,,0.043242086967877125,True,1.6470588235294117,,0.04334990750764577,True,1.8235294117647058,,0.04336567704462409,True,1.9411764705882353,,0.04344428125668629,True,2.1176470588235294,,0.043498574651388996,True,2.235294117647059,,0.04369561213828031,True,2.411764705882353,,0.04355969853660282,True,2.5294117647058822,,0.0437000288086082,True,2.7058823529411766,,0.04370460772252216,True,2.823529411764706,,0.04383930052942392,True,3.0,
3,0.05540709669094183,True,0.17647058823529413,,0.04702520388803219,True,0.35294117647058826,,0.043301139690494816,True,0.47058823529411764,,0.04326304111300723,True,0.6470588235294118,,0.0430857085973374,True,0.7647058823529411,,0.04299588886806654,True,0.9411764705882353,,0.043077202812875574,True,1.0588235294117647,,0.043074119114767884,True,1.2352941176470589,,0.04315477933703505,True,1.3529411764705883,,0.0432684979574898,True,1.5294117647058822,,0.0432833175236134,True,1.6470588235294117,,0.043348396256226024,True,1.8235294117647058,,0.04339528566900725,True,1.9411764705882353,,0.04345083356150311,True,2.1176470588235294,,0.04350235978769235,True,2.235294117647059,,0.04376926962271002,True,2.411764705882353,,0.04355538472543472,True,2.5294117647058822,,0.04384987310342602,True,2.7058823529411766,,0.043724693859591615,True,2.823529411764706,,0.043958332269833186,True,3.0,
4,0.05537561844196324,True,0.17647058823529413,,0.04434693904359647,True,0.35294117647058826,,0.043197765616626874,True,0.47058823529411764,,0.043112943832949294,True,0.6470588235294118,,0.043006289975776386,True,0.7647058823529411,,0.042987787051831323,True,0.9411764705882353,,0.043000417371673205,True,1.0588235294117647,,0.043078930127650995,True,1.2352941176470589,,0.04309414791552187,True,1.3529411764705883,,0.043188877455490854,True,1.5294117647058822,,0.0432617732362114,True,1.6470588235294117,,0.04330516149323784,True,1.8235294117647058,,0.043316095824948775,True,1.9411764705882353,,0.043369186668952814,True,2.1176470588235294,,0.043480432480094505,True,2.235294117647059,,0.04349511292482663,True,2.411764705882353,,0.04358406757074288,True,2.5294117647058822,,0.04362431322621581,True,2.7058823529411766,,0.043701456273401794,True,2.823529411764706,,0.04388350427095038,True,3.0,
5,0.05538176699578842,True,0.17647058823529413,,0.04438508775138562,True,0.35294117647058826,,0.04403118930635844,True,0.47058823529411764,,0.04316754947887842,True,0.6470588235294118,,0.04295227062280086,True,0.7647058823529411,,0.043102306228767116,True,0.9411764705882353,,0.04309256582570192,True,1.0588235294117647,,0.04316252702291145,True,1.2352941176470589,,0.04324339472195285,True,1.3529411764705883,,0.04335732303253626,True,1.5294117647058822,,0.04339494846781741,True,1.6470588235294117,,0.04348915541046989,True,1.8235294117647058,,0.043506358761518066,True,1.9411764705882353,,0.04356813350970312,True,2.1176470588235294,,0.043651304826464864,True,2.235294117647059,,0.043706920351878634,True,2.411764705882353,,0.04383760480746855,True,2.5294117647058822,,0.043885733109690156,True,2.7058823529411766,,0.044019546913923936,True,2.823529411764706,,0.04422848133243702,True,3.0,
6,0.05539663758153937,True,0.17647058823529413,,0.04437521806174857,True,0.35294117647058826,,0.044023484048027105,True,0.47058823529411764,,0.04313954621969989,True,0.6470588235294118,,0.043053764318214276,True,0.7647058823529411,,0.04304228301594818,True,0.9411764705882353,,0.043094092753039895,True,1.0588235294117647,,0.04316768581167789,True,1.2352941176470589,,0.04320179817450349,True,1.3529411764705883,,0.04329562282702019,True,1.5294117647058822,,0.04331268913004549,True,1.6470588235294117,,0.04339504110268612,True,1.8235294117647058,,0.043460298983471646,True,1.9411764705882353,,0.04350587655552317,True,2.1176470588235294,,0.04357664416180357,True,2.235294117647059,,0.04360245825654314,True,2.411764705882353,,0.04363849021271044,True,2.5294117647058822,,0.04394450931554843,True,2.7058823529411766,,0.044009114032075004,True,2.823529411764706,,0.044510512161711584,True,3.0,
7,0.05540902932472976,True,0.17647058823529413,,0.04695334930524055,True,0.35294117647058826,,0.044172169391955764,True,0.47058823529411764,,0.04323378805941049,True,0.6470588235294118,,0.04309564566548798,True,0.7647058823529411,,0.04307237808621666,True,0.9411764705882353,,0.0430853167432838,True,1.0588235294117647,,0.04314333032816443,True,1.2352941176470589,,0.04320371357920155,True,1.3529411764705883,,0.04326542754493843,True,1.5294117647058822,,0.04334995395345301,True,1.6470588235294117,,0.04336319499873886,True,1.8235294117647058,,0.0434298062619184,True,1.9411764705882353,,0.043492681894995236,True,2.1176470588235294,,0.04358942975093693,True,2.235294117647059,,0.043780365775754775,True,2.411764705882353,,0.04361913224006821,True,2.5294117647058822,,0.04381956450429491,True,2.7058823529411766,,0.043815396568728425,True,2.823529411764706,,0.04383990180180705,True,3.0,
8,0.05542483480501981,True,0.17647058823529413,,0.047029384614864084,True,0.35294117647058826,,0.044182713049414846,True,0.47058823529411764,,0.04320906643471254,True,0.6470588235294118,,0.04306033334997118,True,0.7647058823529411,,0.04301337658204578,True,0.9411764705882353,,0.04303465636485931,True,1.0588235294117647,,0.04305742801564174,True,1.2352941176470589,,0.04309362979069033,True,1.3529411764705883,,0.043162135783068774,True,1.5294117647058822,,0.043204954381006286,True,1.6470588235294117,,0.04329117131081495,True,1.8235294117647058,,0.04333437168722657,True,1.9411764705882353,,0.04337541830787606,True,2.1176470588235294,,0.04372988972514193,True,2.235294117647059,,0.04348447782616957,True,2.411764705882353,,0.04355511185740724,True,2.5294117647058822,,0.04363481004227155,True,2.7058823529411766,,0.043779315996030806,True,2.823529411764706,,0.04378442687203858,True,3.0,
9,0.05541072264856494,True,0.17647058823529413,,0.04702282610616046,True,0.35294117647058826,,0.04415181821056851,True,0.47058823529411764,,0.04285610345386296,True,0.6470588235294118,,0.042975850392470115,True,0.7647058823529411,,0.0428458898310291,True,0.9411764705882353,,0.04287610725458015,True,1.0588235294117647,,0.04291133069793023,True,1.2352941176470589,,0.042967378774607316,True,1.3529411764705883,,0.043036980262628394,True,1.5294117647058822,,0.043071908177632456,True,1.6470588235294117,,0.043115587646199265,True,1.8235294117647058,,0.04315917719166334,True,1.9411764705882353,,0.043252565569977544,True,2.1176470588235294,,0.04324948697629291,True,2.235294117647059,,0.04330853459884082,True,2.411764705882353,,0.0432897350641339,True,2.5294117647058822,,0.04339672363318236,True,2.7058823529411766,,0.043531926104780495,True,2.823529411764706,,0.04353210124739645,True,3.0,
