repetition,k_3_l2,k_3_success,k_3_factor,k_3_gw,k_6_l2,k_6_success,k_6_factor,k_6_gw,k_8_l2,k_8_success,k_8_factor,k_8_gw,k_11_l2,k_11_success,k_11_factor,k_11_gw,k_13_l2,k_13_success,k_13_factor,k_13_gw,k_16_l2,k_16_success,k_16_factor,k_16_gw,k_18_l2,k_18_success,k_18_factor,k_18_gw,k_21_l2,k_21_success,k_21_factor,k_21_gw,k_23_l2,k_23_success,k_23_factor,k_23_gw,k_26_l2,k_26_success,k_26_factor,k_26_gw,k_28_l2,k_28_success,k_28_factor,k_28_gw,k_31_l2,k_31_success,k_31_factor,k_31_gw,k_33_l2,k_33_success,k_33_factor,k_33_gw,k_36_l2,k_36_success,k_36_factor,k_36_gw,k_38_l2,k_38_success,k_38_factor,k_38_gw,k_41_l2,k_41_success,k_41_factor,k_41_gw,k_43_l2,k_43_success,k_43_factor,k_43_gw,k_46_l2,k_46_success,k_46_factor,k_46_gw,k_48_l2,k_48_success,k_48_factor,k_48_gw,k_51_l2,k_51_success,k_51_factor,k_51_gw
0,0.017042142587956204,True,0.17647058823529413,,0.006213676486730397,True,0.35294117647058826,,0.0023262244118114426,True,0.47058823529411764,,0.0008412969605859626,True,0.6470588235294118,,0.00044690026529836083,True,0.7647058823529411,,0.00039634843677807593,True,0.9411764705882353,,0.00036460289005153427,True,1.0588235294117647,,0.00037326443301885016,True,1.2352941176470589,,0.00038313778141949636,True,1.3529411764705883,,0.0003808178383172462,True,1.5294117647058822,,0.0004079853326090562,True,1.6470588235294117,,0.0004391162443626078,True,1.8235294117647058,,0.00044901583719262326,True,1.9411764705882353,,0.00048057620167990685,True,2.1176470588235294,,0.0004986369760323501,True,2.235294117647059,,0.0005584076224085393,True,2.411764705882353,,0.0005534218897737353,True,2.5294117647058822,,0.0006047041782164188,True,2.7058823529411766,,0.0006893540078839091,True,2.823529411764706,,0.0008447921403583925,True,3.0,
1,0.01694454673381122,True,0.17647058823529413,,0.005632536954279517,True,0.35294117647058826,,0.0019041616122952862,True,0.47058823529411764,,0.0005641664606468571,True,0.6470588235294118,,0.00036000377643722367,True,0.7647058823529411,,0.00029109163944702907,True,0.9411764705882353,,0.0002614537699574448,True,1.0588235294117647,,0.00029352166861819606,True,1.2352941176470589,,0.0003550869058549604,True,1.3529411764705883,,0.0003767895841902604,True,1.5294117647058822,,0.0003654603004308512,True,1.6470588235294117,,0.0004084293200626582,True,1.8235294117647058,,0.00044436562829254614,True,1.9411764705882353,,0.00049658258538227,True,2.1176470588235294,,0.0005280107379308106,True,2.235294117647059,,0.0005591882343859134,True,2.411764705882353,,0.0006617144900136917,True,2.5294117647058822,,0.0007131071389746553,True,2.7058823529411766,,0.0007534825829868711,True,2.823529411764706,,0.0007375001951715539,True,3.0,
2,0.017001500370226772,True,0.17647058823529413,,0.005982364962145804,True,0.35294117647058826,,0.0021454920447159876,True,0.47058823529411764,,0.00038254950824251094,True,0.6470588235294118,,0.0003646999124227105,True,0.7647058823529411,,0.00024261295907533308,True,0.9411764705882353,,0.00022698768438739338,True,1.0588235294117647,,0.0002489492550361297,True,1.2352941176470589,,0.0002939712648093168,True,1.3529411764705883,,0.0003302512630950364,True,1.5294117647058822,,0.0003100214963886088,True,1.6470588235294117,,0.0003510746451459401,True,1.8235294117647058,,0.0003811802842201432,True,1.9411764705882353,,0.0004306037306820186,True,2.1176470588235294,,0.00045082924652638625,True,2.235294117647059,,0.0005172846075611483,True,2.411764705882353,,0.0005276153373513937,True,2.5294117647058822,,0.0005993447844141152,True,2.7058823529411766,,0.000659360112144104,True,2.823529411764706,,0.0007483190851198142,True,3.0,
3,0.016986678366644536,True,0.17647058823529413,,0.005927470898150195,True,0.35294117647058826,,0.0021502152575503405,True,0.47058823529411764,,0.0007177369800194632,True,0.6470588235294118,,0.00043363724580034217,True,0.7647058823529411,,0.0003099484433165798,True,0.9411764705882353,,0.0003048701729185309,True,1.0588235294117647,,0.0003128985727705783,True,1.2352941176470589,,0.00033324304435211,True,1.3529411764705883,,0.000374812280859599,True,1.5294117647058822,,0.00039583116786810296,True,1.6470588235294117,,0.00040175542575241206,True,1.8235294117647058,,0.0004381689485368534,True,1.9411764705882353,,0.000475099123774374,True,2.1176470588235294,,0.0004953443538111075,True,2.235294117647059,,0.0005532583104730998,True,2.411764705882353,,0.0006231162036033714,True,2.5294117647058822,,0.0008864774461122722,True,2.7058823529411766,,0.0008658515445885954,True,2.823529411764706,,0.0008212720825890656,True,3.0,
4,0.01700271411959359,True,0.17647058823529413,,0.002642242488635427,True,0.35294117647058826,,0.002213929212037538,True,0.47058823529411764,,0.0007541751705690762,True,0.6470588235294118,,0.0004746225844306929,True,0.7647058823529411,,0.0003516057072330834,True,0.9411764705882353,,0.00032209736759569816,True,1.0588235294117647,,0.0003353049322334292,True,1.2352941176470589,,0.0003651388081563988,True,1.3529411764705883,,0.0004090378464177185,True,1.5294117647058822,,0.0003913251942822558,True,1.6470588235294117,,0.00041182022262165974,True,1.8235294117647058,,0.0004440507500752356,True,1.9411764705882353,,0.0005124339850222797,True,2.1176470588235294,,0.0005065041289229048,True,2.235294117647059,,0.0005923933288549407,True,2.411764705882353,,0.0005849259636425826,True,2.5294117647058822,,0.0006558900741858326,True,2.7058823529411766,,0.000687490224026595,True,2.823529411764706,,0.0009011614169182456,True,3.0,
5,0.017005646122211292,True,0.17647058823529413,,0.006169506475365687,True,0.35294117647058826,,0.0022693332970921266,True,0.47058823529411764,,0.0004658844529120944,True,0.6470588235294118,,0.0004716720534534951,True,0.7647058823529411,,0.00033312266261049836,True,0.9411764705882353,,0.00030301418216000723,True,1.0588235294117647,,0.00030298480248049233,True,1.2352941176470589,,0.0003323256525630044,True,1.3529411764705883,,0.0003855908044825107,True,1.5294117647058822,,0.00039727151977286124,True,1.6470588235294117,,0.0004063908130092312,True,1.8235294117647058,,0.0004366581768895367,True,1.9411764705882353,,0.00046889064179437987,True,2.1176470588235294,,0.0005021054487909849,True,2.235294117647059,,0.0005731210410507538,True,2.411764705882353,,0.0005879983956644416,True,2.5294117647058822,,0.0008635502232998346,True,2.7058823529411766,,0.0006838699494722217,True,2.823529411764706,,0.0008734251827882939,True,3.0,
6,0.0170054085405748,True,0.17647058823529413,,0.002766098337812636,True,0.35294117647058826,,0.0023704659547557926,True,0.47058823529411764,,0.0008370475296800181,True,0.6470588235294118,,0.0005145967232169479,True,0.7647058823529411,,0.00035269195226687503,True,0.9411764705882353,,0.0003111115436882632,True,1.0588235294117647,,0.0003096625442298446,True,1.2352941176470589,,0.00031381364987869467,True,1.3529411764705883,,0.0003483493757784923,True,1.5294117647058822,,0.0003334979463425613,True,1.6470588235294117,,0.00037050373653973,True,1.8235294117647058,,0.00039049915772521336,True,1.9411764705882353,,0.00042558866876185136,True,2.1176470588235294,,0.0004474036133147129,True,2.235294117647059,,0.0004976795606444921,True,2.411764705882353,,0.0005418214441607541,True,2.5294117647058822,,0.0007855485898689226,True,2.7058823529411766,,0.0007001588996045326,True,2.823529411764706,,0.0007319606012196678,True,3.0,
7,0.016943239953703983,True,0.17647058823529413,,0.005610291468077723,True,0.35294117647058826,,0.0019371941226972167,True,0.47058823529411764,,0.000629153969069737,True,0.6470588235294118,,0.00040260882314820416,True,0.7647058823529411,,0.00031888542980702854,True,0.9411764705882353,,0.0003118111593479448,True,1.0588235294117647,,0.0003530363488768115,True,1.2352941176470589,,0.0003969988941676237,True,1.3529411764705883,,0.0004004159767106106,True,1.5294117647058822,,0.00042123541091829885,True,1.6470588235294117,,0.00047912074475630045,True,1.8235294117647058,,0.000507505979940642,True,1.9411764705882353,,0.0005450898801605134,True,2.1176470588235294,,0.0005647844991545737,True,2.235294117647059,,0.0006580927895044876,True,2.411764705882353,,0.0006450091442694399,True,2.5294117647058822,,0.0007398977876861231,True,2.7058823529411766,,0.0007812351520038723,True,2.823529411764706,,0.0008853803584293835,True,3.0,
8,0.01705936908624613,True,0.17647058823529413,,0.0028222374190862887,True,0.35294117647058826,,0.0024725238005566053,True,0.47058823529411764,,0.0009294414895317102,True,0.6470588235294118,,0.0005010096448151163,True,0.7647058823529411,,0.0004424610518895219,True,0.9411764705882353,,0.00040980127394877545,True,1.0588235294117647,,0.0004004320321482778,True,1.2352941176470589,,0.00040426426692432324,True,1.3529411764705883,,0.0004308425618234141,True,1.5294117647058822,,0.00043411312214134264,True,1.6470588235294117,,0.0004536778478628911,True,1.8235294117647058,,0.000482436761582255,True,1.9411764705882353,,0.0005111076435646093,True,2.1176470588235294,,0.0005656253942542667,True,2.235294117647059,,0.0005820501458598593,True,2.411764705882353,,0.0006136297560191684,True,2.5294117647058822,,0.000644909306233437,True,2.7058823529411766,,0.0007002111416512072,True,2.823529411764706,,0.0008571741780269744,True,3.0,
9,0.01700504972973179,True,0.17647058823529413,,0.0026647926804085993,True,0.35294117647058826,,0.002253987298424943,True,0.47058823529411764,,0.0007450758981849281,True,0.6470588235294118,,0.0004486618640234831,True,0.7647058823529411,,0.0003133431109476513,True,0.9411764705882353,,0.00028026543416771575,True,1.0588235294117647,,0.00029609807367915285,True,1.2352941176470589,,0.000318798445086474,True,1.3529411764705883,,0.0003167710047223968,True,1.5294117647058822,,0.0003406924432258234,True,1.6470588235294117,,0.00037958652950227184,True,1.8235294117647058,,0.0004066329927848595,True,1.9411764705882353,,0.00044935778139781375,True,2.1176470588235294,,0.0005067856242488733,True,2.235294117647059,,0.00047764207178873085,True,2.411764705882353,,0.0005589279866868745,True,2.5294117647058822,,0.0006424894024371952,True,2.7058823529411766,,0.0006329282862109867,True,2.823529411764706,,0.001170072501962876,True,3.0,
10,0.017004580800391224,True,0.17647058823529413,,0.0027355819318356294,True,0.35294117647058826,,0.0023432707725129184,True,0.47058823529411764,,0.0008075414813239061,True,0.6470588235294118,,0.0005113533150569126,True,0.7647058823529411,,0.00035061381071457875,True,0.9411764705882353,,0.00031425825849553274,True,1.0588235294117647,,0.0003201908567362386,True,1.2352941176470589,,0.0003386347937080188,True,1.3529411764705883,,0.0003703231928675023,True,1.5294117647058822,,0.0003569242873472201,True,1.6470588235294117,,0.0003883897454944555,True,1.8235294117647058,,0.0004131632998132399,True,1.9411764705882353,,0.00043854144634992065,True,2.1176470588235294,,0.00046118330479206403,True,2.235294117647059,,0.0005326367463467287,True,2.411764705882353,,0.0005267094095542284,True,2.5294117647058822,,0.0006233644279804829,True,2.7058823529411766,,0.0007669018981836622,True,2.823529411764706,,0.0008297676246517074,True,3.0,
11,0.016990714778064478,True,0.17647058823529413,,0.005942600672885176,True,0.35294117647058826,,0.0021175211629273797,True,0.47058823529411764,,0.00039621105158977373,True,0.6470588235294118,,0.0003977935116353208,True,0.7647058823529411,,0.0002577427817291322,True,0.9411764705882353,,0.0002426261819984887,True,1.0588235294117647,,0.0002609334173139522,True,1.2352941176470589,,0.00029154980803200626,True,1.3529411764705883,,0.0003107765443742491,True,1.5294117647058822,,0.00030825891075036743,True,1.6470588235294117,,0.0003398322351105781,True,1.8235294117647058,,0.0003630767048723164,True,1.9411764705882353,,0.000389828717810433,True,2.1176470588235294,,0.0004207992109146056,True,2.235294117647059,,0.0004662183691828633,True,2.411764705882353,,0.0006128926405205365,True,2.5294117647058822,,0.0005867004823012696,True,2.7058823529411766,,0.0006102951188379696,True,2.823529411764706,,0.0007119975314149285,True,3.0,
