2025-10-10 - INFO: - parser.prog: jgs_gmixup.py
2025-10-10 - INFO: - args:Namespace(data_path='.', dataset='IMDB-BINARY', model='GIN', epoch=100, batch_size=128, lr=0.01, num_hidden=64, gmixup='True', lam_range='[0.005, 0.01]', aug_ratio=0.2, aug_num=10, gnn='gin', seed=51314, log_screen='True', ge='JGS')
2025-10-10 - INFO: - runing device: cpu
2025-10-10 - DEBUG: - open file: /home/rbsogan/Documents/THESE/AIstat/JGS-graphon/experiments/IMDB-BINARY/IMDB-BINARY/processed/data.pt
2025-10-10 - INFO: - avg num nodes of training graphs: 19.644285714285715
2025-10-10 - INFO: - avg num edges of training graphs: 98.78285714285714
2025-10-10 - INFO: - avg density of training graphs: 0.25598180625108774
2025-10-10 - INFO: - median num nodes of training graphs: 16.0
2025-10-10 - INFO: - median num edges of training graphs: 132.0
2025-10-10 - INFO: - median density of training graphs: 0.515625
2025-10-10 - INFO: - label: [1. 0.], num_graphs:355
2025-10-10 - INFO: - aligned graph (16, 16)
2025-10-10 - INFO: - ge: JGS
2025-10-10 - INFO: - label: [0. 1.], num_graphs:345
2025-10-10 - INFO: - aligned graph (16, 16)
2025-10-10 - INFO: - ge: JGS
2025-10-10 - INFO: - graphon info: label:[1. 0.]; mean: 0.5290559298852068, shape, (5, 5)
2025-10-10 - INFO: - graphon info: label:[0. 1.]; mean: 0.4568190402633161, shape, (5, 5)
2025-10-10 - INFO: - lam: 0.008529958562940018
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9915, 0.0085])
2025-10-10 - INFO: - lam: 0.00912413428276812
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0091, 0.9909])
2025-10-10 - INFO: - lam: 0.00730230107241913
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0073, 0.9927])
2025-10-10 - INFO: - lam: 0.00598762972052774
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0060, 0.9940])
2025-10-10 - INFO: - lam: 0.005480307228635878
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9945, 0.0055])
2025-10-10 - INFO: - lam: 0.00980288679497137
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0098, 0.9902])
2025-10-10 - INFO: - lam: 0.009813756229999668
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9902, 0.0098])
2025-10-10 - INFO: - lam: 0.008082402776318307
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0081, 0.9919])
2025-10-10 - INFO: - lam: 0.009442971804534673
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0094, 0.9906])
2025-10-10 - INFO: - lam: 0.00922336582427936
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9908, 0.0092])
2025-10-10 - INFO: - avg num nodes of new graphs: 4.728571428571429
2025-10-10 - INFO: - avg num edges of new graphs: 5.946428571428571
2025-10-10 - INFO: - avg density of new graphs: 0.26594773687717344
2025-10-10 - INFO: - median num nodes of new graphs: 5.0
2025-10-10 - INFO: - median num edges of new graphs: 12.0
2025-10-10 - INFO: - median density of new graphs: 0.48
2025-10-10 - INFO: - real aug ratio: 0.2
2025-10-10 - INFO: - num_features: torch.Size([5, 136])
2025-10-10 - INFO: - num_classes: torch.Size([2])
2025-10-10 - INFO: - train_dataset size: 840
2025-10-10 - INFO: - val_dataset size: 100
2025-10-10 - INFO: - test_dataset size: 200
/home/rbsogan/SIGL/venv/lib/python3.10/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
2025-10-10 - INFO: - Epoch: 001, Train Loss: 0.626253, Val Loss: 0.901192, Test Loss: 0.868232,  Val Acc:  0.480000, Test Acc:  0.555000
2025-10-10 - INFO: - Epoch: 002, Train Loss: 0.592374, Val Loss: 1.165493, Test Loss: 1.527916,  Val Acc:  0.480000, Test Acc:  0.510000
2025-10-10 - INFO: - Epoch: 003, Train Loss: 0.590288, Val Loss: 0.557703, Test Loss: 0.577821,  Val Acc:  0.700000, Test Acc:  0.650000
2025-10-10 - INFO: - Epoch: 004, Train Loss: 0.567586, Val Loss: 0.669814, Test Loss: 0.727657,  Val Acc:  0.680000, Test Acc:  0.640000
2025-10-10 - INFO: - Epoch: 005, Train Loss: 0.540250, Val Loss: 0.515247, Test Loss: 0.606044,  Val Acc:  0.760000, Test Acc:  0.645000
2025-10-10 - INFO: - Epoch: 006, Train Loss: 0.531164, Val Loss: 0.516773, Test Loss: 0.565220,  Val Acc:  0.720000, Test Acc:  0.675000
2025-10-10 - INFO: - Epoch: 007, Train Loss: 0.518436, Val Loss: 0.522650, Test Loss: 0.601507,  Val Acc:  0.740000, Test Acc:  0.705000
2025-10-10 - INFO: - Epoch: 008, Train Loss: 0.567139, Val Loss: 0.479914, Test Loss: 0.513195,  Val Acc:  0.790000, Test Acc:  0.730000
2025-10-10 - INFO: - Epoch: 009, Train Loss: 0.552573, Val Loss: 0.556261, Test Loss: 0.600927,  Val Acc:  0.710000, Test Acc:  0.660000
2025-10-10 - INFO: - Epoch: 010, Train Loss: 0.525728, Val Loss: 0.473982, Test Loss: 0.533696,  Val Acc:  0.800000, Test Acc:  0.725000
2025-10-10 - INFO: - Epoch: 011, Train Loss: 0.500908, Val Loss: 0.452849, Test Loss: 0.570805,  Val Acc:  0.780000, Test Acc:  0.700000
2025-10-10 - INFO: - Epoch: 012, Train Loss: 0.493011, Val Loss: 0.461927, Test Loss: 0.581075,  Val Acc:  0.750000, Test Acc:  0.660000
2025-10-10 - INFO: - Epoch: 013, Train Loss: 0.485720, Val Loss: 0.469100, Test Loss: 0.585041,  Val Acc:  0.740000, Test Acc:  0.640000
2025-10-10 - INFO: - Epoch: 014, Train Loss: 0.494557, Val Loss: 0.477121, Test Loss: 0.582874,  Val Acc:  0.800000, Test Acc:  0.725000
2025-10-10 - INFO: - Epoch: 015, Train Loss: 0.461645, Val Loss: 0.448502, Test Loss: 0.579231,  Val Acc:  0.790000, Test Acc:  0.745000
2025-10-10 - INFO: - Epoch: 016, Train Loss: 0.457287, Val Loss: 0.449332, Test Loss: 0.638299,  Val Acc:  0.790000, Test Acc:  0.735000
2025-10-10 - INFO: - Epoch: 017, Train Loss: 0.460282, Val Loss: 0.507718, Test Loss: 0.616778,  Val Acc:  0.750000, Test Acc:  0.710000
2025-10-10 - INFO: - Epoch: 018, Train Loss: 0.488004, Val Loss: 0.466474, Test Loss: 0.632072,  Val Acc:  0.760000, Test Acc:  0.710000
2025-10-10 - INFO: - Epoch: 019, Train Loss: 0.472055, Val Loss: 0.467485, Test Loss: 0.606557,  Val Acc:  0.770000, Test Acc:  0.670000
2025-10-10 - INFO: - Epoch: 020, Train Loss: 0.484471, Val Loss: 0.441113, Test Loss: 0.618239,  Val Acc:  0.760000, Test Acc:  0.645000
2025-10-10 - INFO: - Epoch: 021, Train Loss: 0.474123, Val Loss: 0.470703, Test Loss: 0.623521,  Val Acc:  0.740000, Test Acc:  0.695000
2025-10-10 - INFO: - Epoch: 022, Train Loss: 0.473118, Val Loss: 0.499384, Test Loss: 0.554489,  Val Acc:  0.730000, Test Acc:  0.705000
2025-10-10 - INFO: - Epoch: 023, Train Loss: 0.468296, Val Loss: 0.488881, Test Loss: 0.581746,  Val Acc:  0.710000, Test Acc:  0.650000
2025-10-10 - INFO: - Epoch: 024, Train Loss: 0.451250, Val Loss: 0.488097, Test Loss: 0.604775,  Val Acc:  0.740000, Test Acc:  0.715000
2025-10-10 - INFO: - Epoch: 025, Train Loss: 0.454283, Val Loss: 0.468643, Test Loss: 0.669487,  Val Acc:  0.770000, Test Acc:  0.685000
